loan_id,payment_amount,payment_date,missed
11215,1464,2013-06-30,1
11215,2138,2013-08-03,1
11215,1950,2013-08-13,1
11215,1281,2013-09-03,1
11215,2025,2013-10-21,1
11215,1216,2013-11-30,0
10940,1092,2015-01-25,0
10940,1850,2015-02-23,1
10940,1125,2015-03-31,1
10940,1957,2015-05-11,1
10940,1698,2015-05-30,1
10940,1109,2015-06-21,1
10940,1593,2015-08-09,0
10940,1099,2015-09-22,1
10940,1763,2015-10-09,0
10253,410,2010-12-12,0
10253,392,2010-12-25,0
10253,238,2011-01-28,1
10253,313,2011-03-09,1
10253,329,2011-04-03,0
10253,231,2011-04-18,0
10253,439,2011-05-22,0
10253,354,2011-06-24,0
10253,397,2011-08-10,1
10748,668,2020-09-12,1
10748,1039,2020-10-03,0
10748,1090,2020-10-13,0
10748,581,2020-11-19,1
10748,1049,2020-11-30,1
10748,601,2021-01-02,1
10748,572,2021-01-15,0
10748,576,2021-03-04,1
11080,1235,2010-08-06,0
11080,1207,2010-08-17,0
11080,1225,2010-09-14,1
11080,844,2010-10-21,1
11080,1230,2010-11-03,0
11080,1216,2010-11-24,0
11080,766,2010-12-17,0
11080,807,2010-12-30,0
11080,768,2011-01-19,0
10223,627,2010-07-21,1
10223,846,2010-08-20,1
10223,590,2010-09-23,1
10223,440,2010-11-07,0
10223,840,2010-12-03,1
10223,522,2011-01-21,1
10223,763,2011-02-05,1
10605,731,2012-12-05,1
10605,897,2013-01-17,1
10605,486,2013-02-04,1
10605,731,2013-03-02,1
10605,572,2013-04-14,0
10605,456,2013-04-29,0
10605,504,2013-05-27,0
11509,487,2016-12-06,1
11509,848,2017-01-22,1
11509,453,2017-02-19,0
11509,538,2017-03-21,1
11509,630,2017-04-10,1
10832,1404,2018-07-27,0
10832,1344,2018-08-13,0
10832,905,2018-10-01,0
10832,1078,2018-10-19,0
10832,762,2018-11-21,1
10832,832,2018-12-11,1
10832,1235,2018-12-21,1
11460,366,2011-12-14,1
11460,615,2012-01-11,1
11460,355,2012-01-27,0
11460,414,2012-03-08,1
11460,613,2012-03-22,1
11460,676,2012-04-27,0
11460,669,2012-06-04,1
11460,414,2012-06-28,1
11739,1779,2012-02-28,1
11739,1432,2012-03-29,1
11739,2243,2012-05-04,1
11739,2440,2012-06-15,0
11739,1446,2012-07-21,1
11739,1923,2012-08-09,0
11739,2385,2012-09-15,1
11739,2059,2012-10-17,0
11241,131,2011-08-28,0
11241,168,2011-10-03,1
11241,161,2011-11-21,0
11241,175,2011-12-19,0
11241,177,2012-01-31,1
11241,113,2012-03-13,0
11241,206,2012-03-28,0
11266,2062,2018-09-02,0
11266,2387,2018-10-02,1
11266,2112,2018-10-13,1
11266,1570,2018-11-19,0
11266,1317,2018-11-29,1
11266,1893,2018-12-20,1
10323,1830,2014-07-09,1
10323,1415,2014-08-23,1
10323,1258,2014-10-10,0
10323,1412,2014-11-07,0
10323,1990,2014-11-22,1
10323,1465,2015-01-03,0
10323,1489,2015-02-07,1
11888,1403,2019-05-30,0
11888,1461,2019-07-02,1
11888,1451,2019-08-15,0
11888,797,2019-09-23,1
11888,1141,2019-10-16,0
11888,1094,2019-10-31,1
10557,1068,2010-09-03,0
10557,1793,2010-10-18,0
10557,1817,2010-12-06,1
10557,1440,2011-01-24,0
10557,1389,2011-03-01,0
10466,1244,2010-04-28,1
10466,1744,2010-06-05,1
10466,1169,2010-06-23,0
10466,1752,2010-07-20,0
10466,1310,2010-08-07,0
11003,77,2016-03-26,0
11003,102,2016-04-14,1
11003,130,2016-04-27,0
11003,73,2016-06-07,0
11003,83,2016-07-06,0
11003,125,2016-07-23,1
11003,69,2016-08-19,0
11682,1438,2014-03-08,1
11682,2122,2014-04-07,0
11682,1876,2014-05-23,0
11682,2093,2014-06-21,1
11682,1715,2014-07-05,0
11989,1448,2020-08-31,1
11989,2113,2020-10-19,0
11989,1497,2020-12-04,1
11989,2418,2021-01-09,1
11989,1349,2021-02-25,1
11989,2004,2021-04-03,1
11989,1562,2021-05-15,0
11989,1524,2021-06-27,1
11212,292,2013-12-27,0
11212,366,2014-02-05,1
11212,321,2014-02-25,0
11212,357,2014-03-13,1
11212,468,2014-03-28,1
11212,408,2014-04-25,0
11212,353,2014-06-03,0
10940,719,2015-06-28,1
10940,463,2015-07-12,0
10940,648,2015-07-30,0
10940,626,2015-08-29,1
10940,835,2015-10-03,1
10940,464,2015-11-11,1
10940,741,2015-12-09,0
10314,565,2018-11-29,0
10314,573,2019-01-08,0
10314,456,2019-02-12,0
10314,543,2019-03-12,1
10314,677,2019-04-22,0
10314,617,2019-05-21,1
11606,1577,2018-05-26,0
11606,1587,2018-06-21,0
11606,1793,2018-07-05,1
11606,1326,2018-07-23,1
11606,1995,2018-08-15,0
11971,688,2019-05-05,0
11971,922,2019-06-16,1
11971,1289,2019-07-26,1
11971,787,2019-08-10,1
11971,1207,2019-09-08,1
11971,1236,2019-10-26,0
11971,752,2019-11-17,0
11757,557,2014-06-22,1
11757,627,2014-07-11,0
11757,532,2014-08-18,1
11757,554,2014-08-30,1
11757,763,2014-10-01,1
11757,640,2014-10-14,0
11757,425,2014-11-11,0
10267,259,2014-02-09,0
10267,295,2014-03-02,0
10267,226,2014-04-11,1
10267,332,2014-05-02,0
10267,255,2014-06-09,1
10267,249,2014-07-02,0
10267,243,2014-07-27,0
10267,207,2014-09-08,1
11401,1294,2017-06-02,1
11401,1481,2017-07-21,1
11401,1171,2017-08-21,0
11401,1867,2017-09-02,0
11401,1608,2017-09-19,0
11401,1801,2017-10-25,0
11401,1216,2017-11-08,1
11401,1061,2017-12-01,0
11401,1124,2017-12-17,0
11052,1560,2012-01-19,0
11052,2114,2012-02-18,1
11052,2112,2012-03-31,1
11052,2267,2012-05-17,1
11052,2218,2012-06-06,0
11052,1658,2012-07-24,0
11052,2123,2012-08-08,0
10422,905,2016-08-19,1
10422,710,2016-10-02,0
10422,1216,2016-11-12,0
10422,1049,2016-12-25,0
10422,1067,2017-02-06,0
10422,880,2017-02-19,1
10422,1298,2017-03-13,1
10422,1196,2017-04-12,0
10422,739,2017-05-29,1
10152,1863,2019-10-18,1
10152,1624,2019-11-04,0
10152,1211,2019-11-22,1
10152,1235,2019-12-18,1
10152,1128,2020-01-28,0
10152,1408,2020-02-12,1
10152,1436,2020-03-30,1
11538,718,2019-10-02,0
11538,1326,2019-10-18,0
11538,1135,2019-11-11,0
11538,871,2019-12-25,0
11538,1230,2020-01-23,1
11538,791,2020-02-04,0
11538,764,2020-02-15,0
11538,1373,2020-03-03,0
10048,2005,2014-12-26,1
10048,1697,2015-02-07,0
10048,2202,2015-03-10,1
10048,2057,2015-03-28,1
10048,1769,2015-04-25,1
11600,2688,2016-07-25,1
11600,1866,2016-09-04,1
11600,1715,2016-09-21,0
11600,2392,2016-10-17,1
11600,2357,2016-11-29,1
11600,2330,2016-12-20,1
11600,1565,2017-02-04,0
11600,2707,2017-03-14,1
11600,2600,2017-03-27,0
10988,2737,2016-10-30,0
10988,1562,2016-12-07,1
10988,2141,2017-01-15,1
10988,1508,2017-01-29,1
10988,1811,2017-02-19,0
10988,2221,2017-03-17,0
10988,2833,2017-04-08,0
10975,1442,2011-01-13,1
10975,1549,2011-02-11,1
10975,1347,2011-03-26,0
10975,1559,2011-04-28,1
10975,1270,2011-06-07,0
11758,2275,2019-04-02,0
11758,1310,2019-04-26,0
11758,1853,2019-05-29,1
11758,1447,2019-06-11,1
11758,2211,2019-07-02,1
11758,1741,2019-08-05,0
11758,1687,2019-08-20,1
11758,2351,2019-09-12,1
10964,493,2011-09-06,1
10964,648,2011-10-25,0
10964,665,2011-11-12,0
10964,485,2011-12-19,0
10964,720,2012-02-03,0
10964,814,2012-02-14,0
10964,904,2012-03-03,0
10964,947,2012-04-08,1
10964,490,2012-04-26,1
10221,994,2018-11-15,1
10221,1342,2018-11-26,0
10221,1355,2018-12-10,0
10221,768,2018-12-30,1
10221,1287,2019-02-15,1
10221,1121,2019-03-31,1
10221,1102,2019-04-20,1
10221,1495,2019-06-07,0
10221,1252,2019-06-23,1
11531,95,2018-10-14,1
11531,66,2018-11-08,0
11531,101,2018-12-21,0
11531,102,2018-12-31,0
11531,58,2019-02-10,1
10168,842,2015-04-15,1
10168,1382,2015-05-27,1
10168,1036,2015-06-19,1
10168,748,2015-08-07,1
10168,1010,2015-08-26,1
10168,1444,2015-09-18,1
10168,1307,2015-10-25,1
10168,1091,2015-11-11,1
11077,712,2016-10-22,1
11077,560,2016-12-01,0
11077,791,2017-01-11,0
11077,661,2017-01-29,0
11077,652,2017-02-24,0
11077,434,2017-04-03,1
11077,704,2017-04-18,1
11077,615,2017-05-29,1
11052,1512,2018-10-24,1
11052,2617,2018-11-06,1
11052,2303,2018-12-01,1
11052,2558,2019-01-06,0
11052,2579,2019-02-18,0
10201,143,2020-12-05,1
10201,205,2021-01-23,1
10201,121,2021-03-11,0
10201,166,2021-04-27,1
10201,171,2021-06-06,0
11812,2475,2013-07-19,0
11812,1448,2013-08-08,1
11812,2828,2013-08-27,1
11812,2196,2013-09-08,0
11812,2305,2013-09-27,1
11812,1697,2013-10-27,0
11812,1584,2013-11-23,1
11812,2608,2013-12-30,1
11111,214,2012-05-03,0
11111,139,2012-06-01,1
11111,178,2012-07-15,0
11111,150,2012-08-21,0
11111,178,2012-10-07,1
11111,166,2012-10-18,0
10462,1269,2016-12-26,0
10462,1375,2017-01-26,0
10462,1241,2017-03-13,1
10462,1298,2017-04-19,1
10462,1293,2017-05-27,0
10462,1122,2017-06-10,1
10462,1630,2017-06-23,1
10462,1643,2017-08-04,0
10462,1047,2017-08-26,0
11680,446,2017-08-27,0
11680,566,2017-10-03,1
11680,658,2017-11-12,0
11680,449,2017-12-06,0
11680,695,2017-12-16,1
11680,509,2018-02-01,0
11102,1386,2015-11-08,1
11102,1721,2015-12-17,0
11102,1205,2016-01-25,1
11102,1490,2016-02-25,1
11102,1398,2016-03-18,1
11102,2231,2016-04-13,0
10607,1535,2014-04-05,0
10607,1021,2014-05-24,0
10607,1687,2014-06-08,0
10607,1417,2014-06-20,1
10607,1537,2014-07-19,0
10607,1208,2014-08-09,0
10607,1386,2014-09-08,1
11858,723,2015-06-29,1
11858,780,2015-07-13,0
11858,1162,2015-08-31,0
11858,867,2015-10-12,1
11858,658,2015-11-16,1
11858,593,2016-01-03,1
11858,752,2016-02-03,0
11858,1155,2016-03-17,0
11778,177,2020-05-03,0
11778,128,2020-05-19,0
11778,123,2020-07-06,1
11778,171,2020-07-20,0
11778,111,2020-08-06,1
10867,1524,2015-03-07,1
10867,1415,2015-04-21,0
10867,1885,2015-05-21,0
10867,1267,2015-05-31,1
10867,1710,2015-06-30,1
10627,1480,2019-07-08,0
10627,1511,2019-07-27,1
10627,1911,2019-09-03,0
10627,1180,2019-10-03,1
10627,1138,2019-10-26,1
10627,1854,2019-11-28,0
10627,1432,2020-01-05,1
10627,1352,2020-02-21,0
10627,1915,2020-03-28,1
11224,605,2012-04-10,0
11224,690,2012-05-25,1
11224,877,2012-06-26,1
11224,865,2012-08-05,0
11224,488,2012-08-15,0
11224,903,2012-09-09,0
11224,561,2012-10-27,1
10593,1914,2013-01-26,0
10593,1330,2013-02-12,1
10593,1729,2013-03-13,0
10593,1280,2013-04-13,1
10593,1595,2013-05-12,0
10593,1874,2013-06-08,1
11380,753,2018-05-13,1
11380,444,2018-06-12,0
11380,578,2018-07-30,1
11380,648,2018-08-19,0
11380,747,2018-09-21,0
11380,547,2018-11-01,0
11380,571,2018-11-20,1
11380,391,2018-12-08,0
11380,472,2019-01-19,1
11922,319,2012-01-28,1
11922,545,2012-02-12,1
11922,535,2012-03-13,0
11922,464,2012-04-10,1
11922,388,2012-05-17,0
11922,418,2012-06-11,1
11922,364,2012-07-25,1
11922,375,2012-08-16,0
10448,2431,2013-01-25,1
10448,1481,2013-03-13,0
10448,1529,2013-04-18,1
10448,1745,2013-05-24,1
10448,1614,2013-07-05,1
10448,1783,2013-07-18,1
10448,2150,2013-08-23,1
10448,1470,2013-09-30,0
11005,466,2018-11-21,0
11005,394,2019-01-07,0
11005,695,2019-02-25,1
11005,405,2019-03-25,1
11005,507,2019-05-07,1
11005,427,2019-05-30,1
11005,524,2019-07-16,1
11005,627,2019-07-29,0
10547,185,2017-07-20,0
10547,126,2017-08-19,1
10547,181,2017-09-20,0
10547,184,2017-10-13,1
10547,113,2017-11-05,1
10547,186,2017-12-07,0
10547,162,2017-12-24,0
10547,205,2018-01-06,1
10547,124,2018-01-20,1
10727,1830,2015-03-22,0
10727,1763,2015-04-12,1
10727,1536,2015-05-03,1
10727,2452,2015-05-26,0
10727,2289,2015-06-19,0
11316,417,2019-07-02,1
11316,641,2019-07-12,1
11316,663,2019-07-28,1
11316,712,2019-08-21,1
11316,507,2019-09-25,0
11316,701,2019-11-08,1
10512,1946,2020-06-29,1
10512,2406,2020-07-24,1
10512,2316,2020-08-05,1
10512,2204,2020-08-18,1
10512,1925,2020-09-06,1
10512,1669,2020-10-17,0
10512,2055,2020-11-05,0
10512,2377,2020-12-09,1
10623,1950,2015-08-22,1
10623,2434,2015-09-29,0
10623,2067,2015-10-10,0
10623,1826,2015-11-05,0
10623,2076,2015-12-17,1
10769,999,2017-05-05,0
10769,970,2017-06-20,0
10769,1149,2017-07-23,1
10769,790,2017-08-12,1
10769,1148,2017-09-12,0
10769,780,2017-09-24,0
10769,950,2017-10-29,1
10769,913,2017-12-01,1
10769,1130,2018-01-19,0
10338,603,2010-08-21,1
10338,612,2010-09-03,1
10338,439,2010-09-16,0
10338,431,2010-11-03,1
10338,731,2010-12-02,1
10338,616,2011-01-14,0
11078,261,2013-10-02,1
11078,227,2013-11-02,0
11078,269,2013-11-22,0
11078,194,2013-12-24,1
11078,181,2014-02-10,0
11078,179,2014-02-22,1
11078,190,2014-03-07,1
11582,743,2017-10-25,1
11582,903,2017-11-15,0
11582,949,2017-12-11,1
11582,1053,2018-01-12,0
11582,628,2018-03-02,0
11582,640,2018-04-07,0
11582,804,2018-05-12,0
11595,2168,2013-09-06,1
11595,1795,2013-09-17,1
11595,2634,2013-10-09,0
11595,1723,2013-11-03,0
11595,2553,2013-11-28,0
11595,1933,2014-01-10,1
11595,2084,2014-02-26,0
11595,2556,2014-03-27,0
11595,1845,2014-05-03,1
10829,1311,2020-12-07,0
10829,2035,2021-01-11,1
10829,1127,2021-02-23,1
10829,1126,2021-04-12,1
10829,1631,2021-05-12,0
10829,1356,2021-06-09,0
11205,2305,2012-03-05,0
11205,2371,2012-04-01,1
11205,1898,2012-05-18,0
11205,2150,2012-06-03,0
11205,1763,2012-07-07,1
11565,136,2011-05-24,1
11565,82,2011-07-12,1
11565,120,2011-07-30,0
11565,117,2011-09-07,0
11565,141,2011-09-20,1
11565,116,2011-10-28,1
11565,131,2011-12-06,0
11565,84,2012-01-19,1
11565,84,2012-02-01,1
10375,1605,2013-06-09,0
10375,1788,2013-06-23,1
10375,1836,2013-07-14,1
10375,1603,2013-08-16,0
10375,2500,2013-10-04,0
11548,2344,2012-04-04,0
11548,1739,2012-05-04,0
11548,2726,2012-05-14,1
11548,1691,2012-06-27,0
11548,1572,2012-07-15,0
11548,1990,2012-08-17,0
11548,1984,2012-09-26,0
11548,2774,2012-11-06,0
10568,1454,2015-02-06,1
10568,1194,2015-03-12,0
10568,1616,2015-04-25,1
10568,1194,2015-06-03,1
10568,1174,2015-07-19,0
10568,1538,2015-08-18,0
10568,1727,2015-09-27,1
10568,1175,2015-10-13,1
11402,1523,2016-11-09,1
11402,1881,2016-11-29,0
11402,1805,2016-12-20,0
11402,1230,2017-01-21,0
11402,1198,2017-03-02,0
11402,1797,2017-04-11,1
11402,2028,2017-04-28,1
11402,1426,2017-06-11,0
11402,1787,2017-06-27,0
10879,1231,2011-03-21,1
10879,1501,2011-04-29,1
10879,1667,2011-05-24,0
10879,1369,2011-06-13,1
10879,1080,2011-07-10,0
11802,899,2016-12-22,0
11802,966,2017-01-28,1
11802,835,2017-03-18,1
11802,1092,2017-04-08,0
11802,608,2017-05-16,0
11802,944,2017-06-14,0
11802,702,2017-07-02,0
11802,907,2017-08-07,0
11802,965,2017-08-25,0
10021,467,2015-12-01,1
10021,761,2016-01-05,0
10021,487,2016-02-18,0
10021,527,2016-03-19,0
10021,604,2016-04-07,0
10021,820,2016-05-12,1
10646,2021,2019-04-02,1
10646,2263,2019-05-03,0
10646,1387,2019-05-27,1
10646,1493,2019-07-08,0
10646,1387,2019-07-23,0
10646,2232,2019-08-11,1
10646,1677,2019-09-28,1
10646,2157,2019-10-19,1
10646,2414,2019-11-18,0
10081,1219,2010-07-22,0
10081,1157,2010-08-04,0
10081,1381,2010-09-10,0
10081,1840,2010-10-09,1
10081,1666,2010-10-19,1
10081,1763,2010-11-08,1
10081,1726,2010-12-14,1
10627,356,2018-05-09,0
10627,244,2018-06-20,1
10627,406,2018-07-07,1
10627,457,2018-07-25,1
10627,460,2018-08-24,0
10627,436,2018-09-26,0
10627,397,2018-10-11,1
10897,2149,2010-12-14,0
10897,2303,2011-01-07,1
10897,1920,2011-01-19,0
10897,1764,2011-02-19,1
10897,2196,2011-04-07,1
10897,2376,2011-04-28,0
10897,1757,2011-05-17,0
10897,1322,2011-06-18,1
10897,2323,2011-07-20,1
11121,1739,2017-07-01,1
11121,1578,2017-07-11,0
11121,1732,2017-08-03,1
11121,1641,2017-09-18,0
11121,951,2017-11-06,1
11121,1822,2017-12-24,0
11121,1250,2018-01-20,1
11409,649,2013-02-12,0
11409,441,2013-02-26,0
11409,755,2013-03-13,0
11409,684,2013-04-12,1
11409,584,2013-05-31,0
10626,1891,2019-02-18,0
10626,1596,2019-04-08,1
10626,1560,2019-04-30,0
10626,1077,2019-05-30,1
10626,1204,2019-07-10,0
11811,271,2014-05-05,0
11811,251,2014-05-16,0
11811,225,2014-07-04,1
11811,264,2014-07-17,0
11811,246,2014-08-03,1
11811,377,2014-09-09,0
11811,339,2014-09-21,1
11811,218,2014-11-04,1
11912,104,2021-01-11,0
11912,93,2021-01-31,1
11912,105,2021-02-14,1
11912,101,2021-03-28,0
11912,81,2021-04-13,0
11912,93,2021-06-01,1
11912,73,2021-06-22,0
11912,96,2021-07-16,1
11912,84,2021-07-29,1
10290,1506,2018-07-29,1
10290,2012,2018-08-29,1
10290,1538,2018-10-04,0
10290,2507,2018-10-19,0
10290,1762,2018-12-06,1
10290,1921,2018-12-17,0
11795,1199,2016-11-11,1
11795,1098,2016-12-05,1
11795,1008,2016-12-31,0
11795,690,2017-02-08,1
11795,854,2017-03-22,1
11795,948,2017-04-15,1
11795,721,2017-05-02,1
11795,822,2017-06-12,1
11795,1167,2017-07-07,0
11137,106,2013-12-30,0
11137,68,2014-01-11,1
11137,85,2014-02-02,0
11137,76,2014-03-01,1
11137,102,2014-04-16,1
10946,2215,2010-06-28,1
10946,1567,2010-07-19,1
10946,2824,2010-08-07,1
10946,1870,2010-09-01,1
10946,2401,2010-09-30,1
10946,1825,2010-10-31,1
10946,2396,2010-12-18,1
11548,879,2015-09-09,0
11548,723,2015-10-28,1
11548,609,2015-12-11,0
11548,709,2016-01-19,0
11548,761,2016-02-12,1
11548,870,2016-03-17,1
11548,668,2016-04-13,0
11548,967,2016-05-05,1
10395,1260,2018-02-16,1
10395,1681,2018-04-02,1
10395,1291,2018-05-02,0
10395,1822,2018-06-17,0
10395,1036,2018-07-08,1
10395,1183,2018-08-14,0
10395,1091,2018-09-16,0
11779,1384,2012-05-12,0
11779,2130,2012-06-30,1
11779,2035,2012-08-11,1
11779,2507,2012-09-12,0
11779,1630,2012-09-24,1
11779,1952,2012-10-30,0
11779,2154,2012-11-29,0
11779,1351,2013-01-15,0
11779,1981,2013-02-06,0
10316,870,2019-10-17,1
10316,1310,2019-11-29,1
10316,1108,2019-12-22,1
10316,1339,2020-01-12,0
10316,1143,2020-02-04,0
10316,1454,2020-03-21,1
10316,1094,2020-04-25,1
10202,793,2015-10-02,0
10202,598,2015-10-31,1
10202,461,2015-12-02,1
10202,593,2016-01-19,1
10202,653,2016-02-25,1
10202,435,2016-03-25,1
10202,511,2016-04-17,0
10202,682,2016-05-26,1
10202,545,2016-06-08,1
11485,654,2012-04-09,1
11485,682,2012-05-23,1
11485,948,2012-06-26,1
11485,773,2012-08-12,1
11485,690,2012-09-08,0
11485,864,2012-10-02,0
11485,995,2012-11-04,1
11780,1429,2020-08-02,1
11780,2216,2020-09-09,1
11780,2219,2020-09-21,1
11780,1689,2020-10-16,0
11780,2493,2020-11-29,0
11780,2158,2021-01-01,1
11780,2259,2021-01-20,0
10741,1590,2013-03-29,1
10741,1055,2013-04-15,0
10741,1037,2013-05-31,1
10741,1160,2013-06-25,1
10741,1113,2013-07-18,0
10183,1144,2011-12-20,1
10183,1314,2012-01-23,0
10183,1210,2012-02-19,0
10183,1050,2012-03-12,0
10183,1493,2012-04-09,0
10183,829,2012-05-03,0
10183,1390,2012-05-26,0
10796,527,2013-09-18,1
10796,357,2013-10-13,1
10796,644,2013-11-30,0
10796,644,2013-12-20,0
10796,641,2013-12-30,1
10796,389,2014-01-17,0
10796,540,2014-01-27,0
10796,378,2014-02-08,0
11256,1499,2010-07-03,0
11256,2020,2010-08-20,0
11256,2549,2010-09-27,1
11256,1715,2010-11-13,1
11256,1441,2010-12-12,0
11256,2659,2011-01-07,0
11256,1428,2011-02-14,1
11256,2230,2011-03-25,1
11256,2267,2011-04-05,1
10854,1962,2017-08-30,0
10854,2418,2017-09-10,0
10854,2066,2017-10-28,1
10854,2430,2017-11-25,1
10854,2599,2017-12-16,0
10854,2310,2017-12-26,1
10854,1590,2018-01-19,1
10854,2132,2018-03-03,0
10563,364,2015-11-17,0
10563,357,2015-12-26,0
10563,435,2016-01-20,0
10563,310,2016-02-26,1
10563,520,2016-04-01,1
10563,289,2016-04-21,1
10563,350,2016-05-20,0
11514,452,2020-04-08,0
11514,555,2020-05-03,0
11514,619,2020-05-28,1
11514,572,2020-07-09,0
11514,490,2020-08-19,1
11514,402,2020-09-06,1
11514,592,2020-10-07,0
10951,642,2016-11-12,0
10951,458,2016-12-22,1
10951,612,2017-01-04,1
10951,446,2017-02-16,1
10951,670,2017-03-24,1
10951,757,2017-04-27,0
10951,574,2017-05-18,0
10951,599,2017-05-29,0
10951,391,2017-06-20,0
10205,89,2015-11-18,0
10205,87,2015-12-14,1
10205,60,2016-01-03,0
10205,55,2016-01-16,0
10205,104,2016-02-25,0
10205,92,2016-03-10,1
10205,95,2016-03-25,0
10205,53,2016-05-13,1
11086,727,2016-12-01,1
11086,695,2016-12-22,0
11086,553,2017-01-29,1
11086,441,2017-02-15,0
11086,371,2017-03-19,1
11571,1687,2020-05-03,1
11571,1066,2020-06-10,1
11571,1404,2020-07-11,0
11571,1271,2020-08-27,1
11571,2036,2020-09-09,0
11571,1796,2020-09-28,0
10490,2097,2011-01-08,0
10490,1867,2011-02-12,1
10490,1914,2011-03-12,0
10490,1306,2011-03-30,1
10490,1872,2011-04-25,1
10490,1111,2011-06-10,1
11648,1784,2018-05-17,0
11648,1516,2018-06-28,1
11648,2081,2018-07-28,1
11648,1648,2018-08-12,0
11648,2730,2018-08-31,1
11648,2651,2018-10-05,0
11648,1596,2018-11-16,0
11648,2002,2018-12-13,0
11648,2436,2019-01-21,1
11766,144,2012-12-07,0
11766,80,2012-12-22,1
11766,149,2013-01-05,1
11766,131,2013-01-31,0
11766,89,2013-02-11,1
11778,1135,2010-12-19,1
11778,1209,2011-01-14,1
11778,1385,2011-02-11,1
11778,1332,2011-03-18,0
11778,1244,2011-04-12,1
11778,1262,2011-05-25,1
11778,1780,2011-06-07,0
11778,1415,2011-06-22,1
10233,233,2010-12-13,1
10233,235,2011-01-20,0
10233,368,2011-02-15,1
10233,317,2011-03-04,0
10233,297,2011-04-17,1
10233,299,2011-05-29,1
10233,268,2011-06-18,0
10233,253,2011-07-06,1
10233,440,2011-08-15,1
11550,1150,2013-06-28,1
11550,1397,2013-07-31,1
11550,1186,2013-08-30,0
11550,1514,2013-09-10,0
11550,825,2013-10-03,0
11550,1298,2013-11-16,0
11550,1385,2013-11-28,0
11550,1281,2013-12-12,0
10293,625,2016-12-10,1
10293,574,2017-01-07,1
10293,615,2017-02-08,1
10293,530,2017-03-13,1
10293,684,2017-04-11,1
10293,723,2017-04-23,0
11758,111,2012-08-27,1
11758,96,2012-09-23,1
11758,147,2012-11-11,1
11758,100,2012-12-08,1
11758,92,2013-01-07,0
11758,92,2013-02-10,1
11758,138,2013-03-23,1
11758,162,2013-04-14,1
11758,155,2013-05-17,1
10995,322,2020-02-20,1
10995,473,2020-03-06,0
10995,294,2020-03-20,1
10995,490,2020-04-17,0
10995,524,2020-05-23,1
10995,448,2020-06-24,1
10185,833,2015-02-18,1
10185,1255,2015-04-08,0
10185,1295,2015-05-19,1
10185,681,2015-06-23,0
10185,814,2015-07-24,1
10185,713,2015-09-11,1
10185,964,2015-10-18,0
10185,721,2015-11-10,1
10185,933,2015-12-17,1
11078,547,2010-05-02,1
11078,618,2010-05-13,1
11078,370,2010-06-02,1
11078,497,2010-06-30,0
11078,500,2010-08-09,1
10041,1138,2020-12-22,1
10041,1069,2021-02-03,0
10041,1188,2021-03-12,1
10041,705,2021-04-05,1
10041,1070,2021-04-30,0
10041,1185,2021-05-18,1
11771,269,2010-06-11,0
11771,285,2010-07-06,0
11771,268,2010-07-17,0
11771,253,2010-08-18,1
11771,225,2010-09-19,1
10679,270,2015-03-07,1
10679,363,2015-04-12,1
10679,382,2015-05-20,0
10679,370,2015-06-22,0
10679,288,2015-07-31,1
10679,408,2015-08-13,1
10363,372,2010-04-16,0
10363,313,2010-05-20,0
10363,259,2010-06-07,0
10363,377,2010-07-04,0
10363,300,2010-08-11,1
10363,431,2010-08-31,1
10363,404,2010-09-20,0
10363,373,2010-10-03,0
10363,250,2010-11-06,0
10384,1078,2013-09-26,0
10384,1240,2013-11-11,0
10384,1330,2013-12-29,0
10384,947,2014-01-14,1
10384,1355,2014-01-26,0
10384,835,2014-02-18,0
11508,819,2012-10-09,0
11508,768,2012-11-09,0
11508,661,2012-11-27,0
11508,603,2012-12-23,1
11508,799,2013-01-17,0
10216,1384,2015-12-07,0
10216,1340,2016-01-14,1
10216,1494,2016-02-05,1
10216,865,2016-03-12,0
10216,1345,2016-04-19,0
10216,1101,2016-05-02,1
10216,1354,2016-05-21,0
10216,1386,2016-06-26,0
10053,983,2010-06-11,1
10053,570,2010-07-23,0
10053,633,2010-09-10,0
10053,564,2010-10-13,1
10053,659,2010-11-12,1
10053,932,2010-12-21,1
10053,996,2011-02-06,1
10053,1097,2011-02-25,0
11615,171,2013-08-07,0
11615,166,2013-08-28,0
11615,137,2013-09-28,1
11615,229,2013-11-16,1
11615,194,2014-01-04,0
11615,153,2014-02-19,0
11615,218,2014-03-19,0
11615,134,2014-04-07,0
11949,459,2019-12-15,1
11949,465,2019-12-31,1
11949,351,2020-02-05,0
11949,408,2020-03-20,0
11949,285,2020-04-08,0
11949,415,2020-05-22,1
11949,360,2020-06-06,1
11949,385,2020-07-10,1
11330,557,2017-08-28,0
11330,624,2017-09-11,0
11330,549,2017-10-13,0
11330,499,2017-11-28,0
11330,596,2017-12-28,1
10160,1138,2019-04-10,0
10160,790,2019-05-05,0
10160,905,2019-06-04,0
10160,623,2019-06-18,0
10160,789,2019-07-22,1
10160,1018,2019-08-03,1
10438,648,2010-05-18,0
10438,1066,2010-07-02,1
10438,671,2010-08-03,1
10438,1035,2010-09-01,1
10438,936,2010-10-19,0
10438,844,2010-11-13,0
11897,2027,2012-12-25,0
11897,2025,2013-02-10,1
11897,2216,2013-03-20,0
11897,2212,2013-04-10,1
11897,1522,2013-04-24,1
11897,1405,2013-06-10,1
11897,2144,2013-07-18,0
